id,Final,Attend,Year,Semester,Class,Platform
34213,0.681666667,0.925,2016,Fall,101,LaunchPad
77729,0.8959999999999999,1.0,2016,Fall,101,LaunchPad
72945,0.727888889,0.925,2016,Fall,101,LaunchPad
40065,0.420777778,0.925,2016,Fall,101,LaunchPad
20127,0.811666667,1.0,2016,Fall,101,LaunchPad
11342,0.553111111,0.9,2016,Fall,101,LaunchPad
49859,0.68,0.925,2016,Fall,101,LaunchPad
79544,0.805333333,0.85,2016,Fall,101,LaunchPad
92595,0.320444444,0.575,2016,Fall,101,LaunchPad
37037,0.8703333329999999,1.0,2016,Fall,101,LaunchPad
14123,0.68,0.9,2016,Fall,101,LaunchPad
27453,0.8590000000000001,0.975,2016,Fall,101,LaunchPad
60784,0.24888888899999997,0.375,2016,Fall,101,LaunchPad
12370,0.915333333,0.975,2016,Fall,101,LaunchPad
07086,0.704888889,0.725,2016,Fall,101,LaunchPad
71498,0.68,0.975,2016,Fall,101,LaunchPad
49288,0.542333333,0.725,2016,Fall,101,LaunchPad
65496,0.733666667,0.85,2016,Fall,101,LaunchPad
54398,0.7614444440000001,1.0,2016,Fall,101,LaunchPad
71233,0.754,0.775,2016,Fall,101,LaunchPad
15507,0.5151111110000001,0.95,2016,Fall,101,LaunchPad
32146,0.684666667,1.0,2016,Fall,101,LaunchPad
32913,0.792333333,1.0,2016,Fall,101,LaunchPad
93666,0.834333333,0.775,2016,Fall,101,LaunchPad
37334,0.853,0.95,2016,Fall,101,LaunchPad
42676,0.7240000000000001,1.0,2016,Fall,101,LaunchPad
91378,0.311111111,0.35,2016,Fall,101,LaunchPad
34850,0.484,0.525,2016,Fall,101,LaunchPad
49994,0.79,0.925,2016,Fall,101,LaunchPad
45603,0.706333333,0.95,2016,Fall,101,LaunchPad
14801,0.7503333329999999,0.85,2016,Fall,101,LaunchPad
32983,0.7443333329999999,0.35,2016,Fall,101,LaunchPad
68370,0.7526666670000001,0.975,2016,Fall,101,LaunchPad
45006,0.685333333,0.75,2016,Fall,101,LaunchPad
43256,0.942777778,0.9,2016,Fall,101,LaunchPad
82872,0.782,0.875,2016,Fall,101,LaunchPad
36033,0.357555556,0.775,2016,Fall,101,LaunchPad
23734,0.894,1.0,2016,Fall,101,LaunchPad
20114,0.8713333329999999,1.0,2016,Fall,101,LaunchPad
34368,0.448444444,0.85,2016,Fall,101,LaunchPad
06724,0.814333333,1.0,2016,Fall,101,LaunchPad
80126,0.368444444,0.95,2016,Fall,101,LaunchPad
27732,0.816,0.95,2016,Fall,101,LaunchPad
12907,0.6088888889999999,0.975,2016,Fall,101,LaunchPad
39105,0.590666667,0.95,2016,Fall,101,LaunchPad
59020,0.629777778,0.875,2016,Fall,101,LaunchPad
11443,0.434,0.925,2016,Fall,101,LaunchPad
66430,0.157777778,0.275,2016,Fall,101,LaunchPad
09106,0.229111111,0.675,2016,Fall,101,LaunchPad
77620,0.717666667,1.0,2016,Fall,101,LaunchPad
80009,0.40399999999999997,0.6,2016,Fall,101,LaunchPad
93963,0.68,1.0,2016,Fall,101,LaunchPad
64494,0.412222222,0.95,2016,Fall,101,LaunchPad
32905,0.68,0.775,2016,Fall,101,LaunchPad
08345,0.719555556,0.625,2016,Fall,101,LaunchPad
08505,0.572666667,0.925,2016,Fall,101,LaunchPad
60163,0.637333333,0.95,2016,Fall,101,LaunchPad
22750,0.6206666670000001,1.0,2016,Fall,101,LaunchPad
89596,0.805333333,1.0,2016,Fall,101,LaunchPad
67165,0.215777778,0.775,2016,Fall,101,LaunchPad
46144,0.68,1.0,2016,Fall,102,LaunchPad
65678,0.9195555559999999,0.810810811,2016,Fall,102,LaunchPad
13004,0.6272800000000001,0.7027027029999999,2016,Fall,102,LaunchPad
57289,0.679,0.810810811,2016,Fall,102,LaunchPad
21832,0.7438325,0.6756756759999999,2016,Fall,102,LaunchPad
15172,0.68,1.0,2016,Fall,102,LaunchPad
50691,0.698766667,0.7027027029999999,2016,Fall,102,LaunchPad
63324,0.7627644440000001,0.864864865,2016,Fall,102,LaunchPad
27967,0.47003999999999996,0.648648649,2016,Fall,102,LaunchPad
79197,0.889833333,0.9459459459999999,2016,Fall,102,LaunchPad
86652,0.761333333,0.72972973,2016,Fall,102,LaunchPad
11085,0.68,0.837837838,2016,Fall,102,LaunchPad
44294,0.900833333,1.0,2016,Fall,102,LaunchPad
05869,0.813444444,0.9459459459999999,2016,Fall,102,LaunchPad
77115,0.941333333,1.0,2016,Fall,102,LaunchPad
90811,0.965833333,0.8918918920000001,2016,Fall,102,LaunchPad
06355,0.68,0.972972973,2016,Fall,102,LaunchPad
10005,0.68,0.8918918920000001,2016,Fall,102,LaunchPad
91465,0.556126667,0.972972973,2016,Fall,102,LaunchPad
91705,0.7772600000000001,0.21621621600000002,2016,Fall,102,LaunchPad
45379,0.620482222,0.45945945899999996,2016,Fall,102,LaunchPad
97040,0.976666667,0.810810811,2016,Fall,102,LaunchPad
07202,0.6555777779999999,0.540540541,2016,Fall,102,LaunchPad
55394,0.445357778,0.43243243200000003,2016,Fall,102,LaunchPad
61056,0.354777778,0.243243243,2016,Fall,102,LaunchPad
73291,0.7177066670000001,0.6756756759999999,2016,Fall,102,LaunchPad
41115,0.789166667,0.864864865,2016,Fall,102,LaunchPad
66137,0.741266667,1.0,2016,Fall,102,LaunchPad
92996,0.68,0.9189189190000001,2016,Fall,102,LaunchPad
71312,0.642344444,0.6756756759999999,2016,Fall,102,LaunchPad
64605,0.794255556,0.9189189190000001,2016,Fall,102,LaunchPad
56568,0.591564444,0.972972973,2016,Fall,102,LaunchPad
93729,0.471871111,0.783783784,2016,Fall,102,LaunchPad
05505,0.692937778,0.864864865,2016,Fall,102,LaunchPad
30167,0.680397778,0.837837838,2016,Fall,102,LaunchPad
57897,0.722226667,0.72972973,2016,Fall,102,LaunchPad
71906,0.68,0.72972973,2016,Fall,102,LaunchPad
20883,0.8212844440000001,0.486486486,2016,Fall,102,LaunchPad
08417,0.503484444,0.513513514,2016,Fall,102,LaunchPad
25627,0.683162222,0.756756757,2016,Fall,102,LaunchPad
79544,0.8044288890000001,0.72972973,2016,Fall,102,LaunchPad
31285,0.68,1.0,2016,Fall,102,LaunchPad
81040,0.885926667,1.0,2016,Fall,102,LaunchPad
82731,0.856486667,0.540540541,2016,Fall,102,LaunchPad
38051,0.718875556,0.972972973,2016,Fall,102,LaunchPad
34241,0.632322222,0.621621622,2016,Fall,102,LaunchPad
28819,0.7035,0.756756757,2016,Fall,102,LaunchPad
98630,0.0,0.0,2016,Fall,102,LaunchPad
65792,0.440215556,0.540540541,2016,Fall,102,LaunchPad
57737,0.5343066670000001,0.783783784,2016,Fall,102,LaunchPad
64160,0.7819088890000001,1.0,2016,Fall,102,LaunchPad
48689,0.966833333,1.0,2016,Fall,102,LaunchPad
34368,0.572244444,0.72972973,2016,Fall,102,LaunchPad
45312,0.27426,0.6756756759999999,2016,Fall,102,LaunchPad
35125,0.8324444440000001,0.7027027029999999,2016,Fall,102,LaunchPad
08375,0.7417511109999999,0.9189189190000001,2016,Fall,102,LaunchPad
04883,0.8706666670000001,0.972972973,2016,Fall,102,LaunchPad
70351,0.6814622220000001,0.8918918920000001,2016,Fall,102,LaunchPad
40867,0.68,0.756756757,2016,Fall,102,LaunchPad
17563,0.76062,0.864864865,2016,Fall,102,LaunchPad
20075,0.647333333,0.621621622,2016,Fall,102,LaunchPad
08345,0.68,0.72972973,2016,Fall,102,LaunchPad
89596,0.7995,0.72972973,2016,Fall,102,LaunchPad
17003,0.792149254,0.923076923,2017,Spring,102,Canvas
10657,0.122686567,0.384615385,2017,Spring,102,Canvas
46053,0.7922546359999999,0.653846154,2017,Spring,102,Canvas
85982,0.251044776,0.307692308,2017,Spring,102,Canvas
89383,0.745179557,0.923076923,2017,Spring,102,Canvas
72891,0.069063772,0.192307692,2017,Spring,102,Canvas
11704,0.56996246,0.7692307690000001,2017,Spring,102,Canvas
40343,0.038181818,0.192307692,2017,Spring,102,Canvas
00502,0.89,0.692307692,2017,Spring,102,Canvas
40370,0.27084124800000003,0.384615385,2017,Spring,102,Canvas
26141,0.7493753959999999,0.692307692,2017,Spring,102,Canvas
36927,0.629331072,0.538461538,2017,Spring,102,Canvas
28133,0.812,0.923076923,2017,Spring,102,Canvas
60282,0.891226142,0.961538462,2017,Spring,102,Canvas
06104,0.158616011,0.0,2017,Spring,102,Canvas
30502,0.288995929,0.423076923,2017,Spring,102,Canvas
02185,0.699011759,0.807692308,2017,Spring,102,Canvas
99577,0.023333332999999998,0.0,2017,Spring,101,Canvas
00535,0.703984127,0.857142857,2017,Spring,101,Canvas
00751,0.680111111,0.7857142859999999,2017,Spring,101,Canvas
40289,1.02,0.9285714290000001,2017,Spring,101,Canvas
53469,0.681079365,0.892857143,2017,Spring,101,Canvas
58218,0.83952381,0.75,2017,Spring,101,Canvas
29375,0.04,0.14285714300000002,2017,Spring,101,Canvas
34220,0.522063492,1.0,2017,Spring,101,Canvas
66340,0.42574603200000005,0.857142857,2017,Spring,101,Canvas
71501,0.930619048,1.0,2017,Spring,101,Canvas
23149,0.918857143,0.75,2017,Spring,101,Canvas
14115,0.92947619,0.9285714290000001,2017,Spring,101,Canvas
46008,0.27055555600000003,0.035714286,2017,Spring,101,Canvas
35357,0.849825397,0.9285714290000001,2017,Spring,101,Canvas
47704,0.130909091,0.5,2017,Spring,101,Canvas
85108,0.744743918,0.9285714290000001,2017,Spring,101,Canvas
53232,0.5053385770000001,0.6785714290000001,2017,Spring,101,Canvas
96363,0.0,0.14285714300000002,2017,Spring,101,Canvas
98211,0.679936894,0.857142857,2017,Spring,101,Canvas
85396,0.898512896,0.7857142859999999,2017,Spring,101,Canvas
83456,0.950038961,0.892857143,2017,Spring,101,Canvas
84631,0.936559722,1.0,2017,Spring,101,Canvas
01203,0.74713993,0.857142857,2017,Spring,101,Canvas
91885,0.594612036,0.7857142859999999,2017,Spring,101,Canvas
66512,0.6951902320000001,0.7857142859999999,2017,Spring,101,Canvas
88077,0.9054024140000001,0.9285714290000001,2017,Spring,101,Canvas
98668,0.746835925,0.9642857140000001,2017,Spring,101,Canvas
62548,0.611660691,0.9285714290000001,2017,Spring,101,Canvas
01453,0.40321017,0.607142857,2017,Spring,101,Canvas
53691,0.8794294859999999,1.0,2017,Spring,101,Canvas
04168,0.78457527,0.892857143,2017,Spring,101,Canvas
85523,0.827434973,0.9642857140000001,2017,Spring,101,Canvas
99811,0.799981708,0.9642857140000001,2017,Spring,101,Canvas
96880,0.694285348,1.0,2017,Spring,101,Canvas
00306,0.8489595759999999,0.892857143,2017,Spring,101,Canvas
01937,0.634934882,0.535714286,2017,Spring,101,Canvas
59353,0.8444635079999999,0.892857143,2017,Spring,101,Canvas
58236,0.678121273,0.7142857140000001,2017,Spring,101,Canvas
45500,0.561518566,0.642857143,2017,Spring,101,Canvas
84026,0.23348271399999998,0.75,2017,Spring,101,Canvas
86079,0.23267605600000002,0.7857142859999999,2017,Spring,101,Canvas
33822,0.843290653,0.535714286,2017,Spring,101,Canvas
96637,1.001719407,0.892857143,2017,Spring,101,Canvas
57817,0.969992135,0.9285714290000001,2017,Spring,101,Canvas
53281,0.683748857,0.892857143,2017,Spring,101,Canvas
53189,0.901476495,1.0,2017,Spring,101,Canvas
92343,0.8528622640000001,1.0,2017,Spring,101,Canvas
00616,0.815554113,0.864864865,2017,Spring,102,Canvas
02788,0.6806580090000001,0.486486486,2017,Spring,102,Canvas
91171,0.597233766,0.513513514,2017,Spring,102,Canvas
88002,0.897532468,0.972972973,2017,Spring,102,Canvas
50049,0.610121212,0.486486486,2017,Spring,102,Canvas
62373,0.684813853,1.0,2017,Spring,102,Canvas
86774,0.739380952,0.810810811,2017,Spring,102,Canvas
86864,1.0,1.0,2017,Spring,102,Canvas
91655,0.82812987,0.8918918920000001,2017,Spring,102,Canvas
86978,0.8429393940000001,0.72972973,2017,Spring,102,Canvas
95276,0.864064935,0.8918918920000001,2017,Spring,102,Canvas
90474,0.568353535,0.926829268,2017,Spring,101,iLearn
26913,0.09866666699999999,0.048780488,2017,Spring,101,iLearn
48665,0.46929292899999997,0.9024390240000001,2017,Spring,101,iLearn
94858,0.614545455,0.780487805,2017,Spring,101,iLearn
77581,0.7645353540000001,0.5121951220000001,2017,Spring,101,iLearn
04514,0.60230303,0.780487805,2017,Spring,101,iLearn
86145,0.81169697,0.975609756,2017,Spring,101,iLearn
00638,1.0,1.0,2017,Spring,101,iLearn
46364,0.278828283,0.219512195,2017,Spring,101,iLearn
13182,0.865363636,0.804878049,2017,Spring,101,iLearn
88348,0.68,0.8292682929999999,2017,Spring,101,iLearn
37293,0.831939394,0.975609756,2017,Spring,101,iLearn
15941,0.565676768,0.87804878,2017,Spring,101,iLearn
33405,0.975484848,0.975609756,2017,Spring,101,iLearn
28360,0.68,0.853658537,2017,Spring,101,iLearn
68167,0.493232323,0.463414634,2017,Spring,101,iLearn
32918,0.099515152,0.19512195100000002,2017,Spring,101,iLearn
26713,0.839212121,0.585365854,2017,Spring,101,iLearn
00814,0.7150303029999999,0.8292682929999999,2017,Spring,101,iLearn
52588,0.68,0.707317073,2017,Spring,101,iLearn
45379,0.48428282799999994,0.804878049,2017,Spring,101,iLearn
34168,0.9705252529999999,0.853658537,2017,Spring,101,iLearn
83905,0.697555556,1.0,2017,Spring,101,iLearn
86018,0.572030303,0.951219512,2017,Spring,101,iLearn
50642,0.7757777779999999,0.7560975609999999,2017,Spring,101,iLearn
14433,0.9800909090000001,1.0,2017,Spring,101,iLearn
55394,0.7186060609999999,0.87804878,2017,Spring,101,iLearn
75058,0.744777778,0.975609756,2017,Spring,101,iLearn
05386,0.727080808,0.7560975609999999,2017,Spring,101,iLearn
34042,0.7842424240000001,0.9024390240000001,2017,Spring,101,iLearn
48026,0.15060606099999999,0.19512195100000002,2017,Spring,101,iLearn
40135,0.220070707,0.463414634,2017,Spring,101,iLearn
81949,0.17181818199999999,0.365853659,2017,Spring,101,iLearn
50753,0.587525253,0.951219512,2017,Spring,101,iLearn
31476,0.97789899,0.926829268,2017,Spring,101,iLearn
80305,0.802070707,0.7560975609999999,2017,Spring,101,iLearn
78771,0.864616162,1.0,2017,Spring,101,iLearn
06922,0.815555556,0.87804878,2017,Spring,101,iLearn
96158,0.679868687,0.9024390240000001,2017,Spring,101,iLearn
30229,0.7640101009999999,0.951219512,2017,Spring,101,iLearn
29680,0.133333333,0.146341463,2017,Spring,101,iLearn
49091,0.7515858590000001,0.8292682929999999,2017,Spring,101,iLearn
99436,0.8960909090000001,0.87804878,2017,Spring,101,iLearn
58572,0.299212121,0.463414634,2017,Spring,101,iLearn
68706,0.8320000000000001,0.7560975609999999,2017,Spring,101,iLearn
62821,0.68,0.658536585,2017,Spring,101,iLearn
15545,0.9847575759999999,0.87804878,2017,Spring,101,iLearn
15002,0.755777778,0.707317073,2017,Spring,101,iLearn
94646,0.68,0.8292682929999999,2017,Spring,101,iLearn
64743,0.758868687,0.5121951220000001,2017,Spring,101,iLearn
08228,0.68,1.0,2017,Spring,101,iLearn
23794,0.7749696970000001,0.951219512,2017,Spring,101,iLearn
76339,0.326414141,0.292682927,2017,Spring,101,iLearn
86380,0.404434343,0.634146341,2017,Spring,101,iLearn
18818,0.48417171700000006,0.780487805,2017,Spring,101,iLearn
77393,0.233878788,0.5365853660000001,2017,Spring,101,iLearn
82731,0.915484848,0.658536585,2017,Spring,101,iLearn
14611,0.608616162,1.0,2017,Spring,101,iLearn
79525,0.289050505,0.219512195,2017,Spring,101,iLearn
70619,0.6946565659999999,0.975609756,2017,Spring,101,iLearn
53413,0.68,0.951219512,2017,Spring,101,iLearn
85069,0.7424444440000001,1.0,2017,Spring,101,iLearn
62073,0.304353535,0.43902439,2017,Spring,101,iLearn
54590,0.61189899,0.8292682929999999,2017,Spring,101,iLearn
22911,0.440515152,0.26829268300000003,2017,Spring,101,iLearn
07547,0.6881111109999999,0.8292682929999999,2017,Spring,101,iLearn
59742,0.059080808,0.097560976,2017,Spring,101,iLearn
41808,0.824121212,0.926829268,2017,Spring,101,iLearn
57032,0.757929293,0.951219512,2017,Spring,101,iLearn
57091,0.498979798,0.926829268,2017,Spring,101,iLearn
66905,0.318717172,0.658536585,2017,Spring,101,iLearn
32667,0.726777778,0.87804878,2017,Spring,101,iLearn
80009,0.347838384,0.463414634,2017,Spring,101,iLearn
83861,0.9369898990000001,0.951219512,2017,Spring,101,iLearn
20124,0.34907070700000004,0.17073170699999998,2017,Spring,101,iLearn
09474,0.514515152,1.0,2017,Spring,101,iLearn
22750,0.68,0.780487805,2017,Spring,101,iLearn
64539,0.7800101009999999,0.658536585,2017,Spring,101,iLearn
26913,0.089473684,0.076923077,2017,Spring,102,iLearn
04938,0.6885363409999999,0.884615385,2017,Spring,102,iLearn
12899,0.471654135,0.5,2017,Spring,102,iLearn
04514,0.68,0.884615385,2017,Spring,102,iLearn
76461,0.612087719,0.807692308,2017,Spring,102,iLearn
83891,0.43887218,0.846153846,2017,Spring,102,iLearn
73886,0.682789474,0.423076923,2017,Spring,102,iLearn
36474,0.8177017540000001,0.923076923,2017,Spring,102,iLearn
63251,0.243333333,0.346153846,2017,Spring,102,iLearn
38038,0.590255639,0.846153846,2017,Spring,102,iLearn
53388,0.833814536,0.846153846,2017,Spring,102,iLearn
25397,0.75518797,1.0,2017,Spring,102,iLearn
84711,0.741619048,0.7692307690000001,2017,Spring,102,iLearn
07734,0.800170426,1.0,2017,Spring,102,iLearn
00814,0.68,0.576923077,2017,Spring,102,iLearn
34168,0.937017544,0.923076923,2017,Spring,102,iLearn
20570,0.754223058,0.961538462,2017,Spring,102,iLearn
51555,0.549598997,0.7307692309999999,2017,Spring,102,iLearn
05128,0.806102757,1.0,2017,Spring,102,iLearn
83905,0.69081203,0.884615385,2017,Spring,102,iLearn
31179,0.274210526,0.576923077,2017,Spring,102,iLearn
50642,0.789481203,0.807692308,2017,Spring,102,iLearn
75405,0.8223533829999999,0.923076923,2017,Spring,102,iLearn
80897,0.857278195,0.692307692,2017,Spring,102,iLearn
55394,0.8584185459999999,1.0,2017,Spring,102,iLearn
75058,0.75318797,0.961538462,2017,Spring,102,iLearn
70629,0.194385965,0.384615385,2017,Spring,102,iLearn
31476,0.895170426,0.7307692309999999,2017,Spring,102,iLearn
27470,0.9747117790000001,1.0,2017,Spring,102,iLearn
66599,0.8166491229999999,0.961538462,2017,Spring,102,iLearn
16032,0.68,1.0,2017,Spring,102,iLearn
34121,0.7067794490000001,0.5,2017,Spring,102,iLearn
50883,0.561669173,0.384615385,2017,Spring,102,iLearn
01390,0.7996466170000001,1.0,2017,Spring,102,iLearn
16643,1.0,1.0,2017,Spring,102,iLearn
21804,0.594305764,0.653846154,2017,Spring,102,iLearn
91827,0.882388471,0.923076923,2017,Spring,102,iLearn
41957,0.7817142859999999,0.884615385,2017,Spring,102,iLearn
67131,0.7700651629999999,0.346153846,2017,Spring,102,iLearn
08228,0.571343358,0.961538462,2017,Spring,102,iLearn
91198,0.68,0.884615385,2017,Spring,102,iLearn
37219,0.8376917290000001,1.0,2017,Spring,102,iLearn
50001,0.302932331,0.269230769,2017,Spring,102,iLearn
67772,0.7160726820000001,0.961538462,2017,Spring,102,iLearn
30316,0.595546366,0.7307692309999999,2017,Spring,102,iLearn
40678,0.773629073,0.923076923,2017,Spring,102,iLearn
98147,0.809070175,0.884615385,2017,Spring,102,iLearn
24771,0.60366416,0.807692308,2017,Spring,102,iLearn
20359,0.081578947,0.0,2017,Spring,102,iLearn
79525,0.173766917,0.076923077,2017,Spring,102,iLearn
68370,0.7873283209999999,0.884615385,2017,Spring,102,iLearn
65792,0.75626817,0.846153846,2017,Spring,102,iLearn
32149,0.755614035,0.692307692,2017,Spring,102,iLearn
70089,0.843135338,0.961538462,2017,Spring,102,iLearn
22911,0.444285714,0.346153846,2017,Spring,102,iLearn
80644,0.621681704,0.807692308,2017,Spring,102,iLearn
20124,0.516260652,0.5,2017,Spring,102,iLearn
43671,0.603819549,0.46153846200000004,2017,Spring,102,iLearn
50057,0.68,0.576923077,2017,Spring,102,iLearn
87040,0.7713583959999999,0.961538462,2017,Spring,102,iLearn
10989,0.587716792,0.923076923,2017,Spring,102,iLearn
84504,0.68,0.653846154,2017,Spring,102,iLearn
09719,0.8359393940000001,1.0,2017,Fall,101,LaunchPad
57724,0.8078636359999999,0.933333333,2017,Fall,101,LaunchPad
54166,0.706015152,0.966666667,2017,Fall,101,LaunchPad
72896,0.68,1.0,2017,Fall,101,LaunchPad
74069,0.834181818,1.0,2017,Fall,101,LaunchPad
29571,0.655363636,1.0,2017,Fall,101,LaunchPad
94804,0.7301818179999999,0.566666667,2017,Fall,101,LaunchPad
05516,0.753181818,0.8666666670000001,2017,Fall,101,LaunchPad
40850,0.922727273,1.0,2017,Fall,101,LaunchPad
98657,0.334106061,0.233333333,2017,Fall,101,LaunchPad
81883,0.783621212,0.9,2017,Fall,101,LaunchPad
23304,0.758878788,0.833333333,2017,Fall,101,LaunchPad
91931,0.3045,0.6333333329999999,2017,Fall,101,LaunchPad
91902,0.801621212,1.0,2017,Fall,101,LaunchPad
12083,0.774409091,1.0,2017,Fall,101,LaunchPad
96412,0.952242424,1.0,2017,Fall,101,LaunchPad
77953,0.7453636359999999,1.0,2017,Fall,101,LaunchPad
33727,0.717363636,0.5,2017,Fall,101,LaunchPad
76423,0.799787879,0.7666666670000001,2017,Fall,101,LaunchPad
45742,0.567333333,1.0,2017,Fall,101,LaunchPad
66638,0.688909091,0.966666667,2017,Fall,101,LaunchPad
54141,0.68,0.833333333,2017,Fall,101,LaunchPad
19299,0.852166667,1.0,2017,Fall,101,LaunchPad
79019,0.508272727,0.2,2017,Fall,101,LaunchPad
89426,0.353,0.4,2017,Fall,101,LaunchPad
25368,0.721333333,0.933333333,2017,Fall,101,LaunchPad
57893,0.905575758,1.0,2017,Fall,101,LaunchPad
32891,0.806666667,1.0,2017,Fall,101,LaunchPad
37188,0.3655,0.7333333329999999,2017,Fall,101,LaunchPad
32595,0.8991363640000001,0.9,2017,Fall,101,LaunchPad
77237,0.547515152,1.0,2017,Fall,101,LaunchPad
00407,0.594,0.7666666670000001,2017,Fall,101,LaunchPad
86923,0.8890757579999999,0.966666667,2017,Fall,101,LaunchPad
20840,0.34719697,0.433333333,2017,Fall,101,LaunchPad
84755,0.7447727270000001,0.933333333,2017,Fall,101,LaunchPad
85674,0.68,0.8666666670000001,2017,Fall,101,LaunchPad
68900,0.824954545,0.966666667,2017,Fall,101,LaunchPad
49695,0.910484848,1.0,2017,Fall,101,LaunchPad
08100,0.865454545,1.0,2017,Fall,101,LaunchPad
24626,0.9940000000000001,1.0,2017,Fall,101,LaunchPad
92617,0.9201212120000001,1.0,2017,Fall,101,LaunchPad
89205,0.7842424240000001,1.0,2017,Fall,101,LaunchPad
46557,0.7672121209999999,1.0,2017,Fall,101,LaunchPad
04546,0.620939394,0.9,2017,Fall,101,LaunchPad
82524,0.816242424,1.0,2017,Fall,101,LaunchPad
16499,0.8168333329999999,1.0,2017,Fall,101,LaunchPad
08576,0.250666667,0.46666666700000003,2017,Fall,101,LaunchPad
31780,0.770181818,1.0,2017,Fall,101,LaunchPad
74037,0.43509090899999997,0.0,2017,Fall,101,LaunchPad
75950,0.538333333,0.9,2017,Fall,101,LaunchPad
11062,0.851454545,1.0,2017,Fall,101,LaunchPad
51375,0.680333333,0.46666666700000003,2017,Fall,101,LaunchPad
03576,0.8127121209999999,1.0,2017,Fall,101,LaunchPad
21521,0.736,0.9,2017,Fall,101,LaunchPad
09684,0.778924242,1.0,2017,Fall,101,LaunchPad
36128,0.742121212,0.6333333329999999,2017,Fall,101,LaunchPad
38089,0.6853636359999999,0.966666667,2017,Fall,101,LaunchPad
25079,0.656030303,0.133333333,2017,Fall,101,LaunchPad
17890,0.646333333,1.0,2017,Fall,101,LaunchPad
31290,0.7502424240000001,0.8666666670000001,2017,Fall,101,LaunchPad
67887,0.875727273,0.8666666670000001,2017,Fall,101,LaunchPad
01002,0.8573333329999999,1.0,2017,Fall,101,LaunchPad
57589,0.739590909,1.0,2017,Fall,101,LaunchPad
67534,0.7884393940000001,1.0,2017,Fall,101,LaunchPad
49049,0.721121212,0.933333333,2017,Fall,101,LaunchPad
16697,0.944242424,1.0,2017,Fall,101,LaunchPad
47368,0.750348485,0.933333333,2017,Fall,101,LaunchPad
09906,0.6977424240000001,1.0,2017,Fall,101,LaunchPad
54020,0.855272727,1.0,2017,Fall,101,LaunchPad
04438,0.49874242399999996,0.566666667,2017,Fall,101,LaunchPad
80036,0.818,1.0,2017,Fall,101,LaunchPad
70351,0.722272727,1.0,2017,Fall,101,LaunchPad
17442,0.68,1.0,2017,Fall,101,LaunchPad
31968,0.6194848479999999,0.9,2017,Fall,101,LaunchPad
49331,0.574833333,1.0,2017,Fall,101,LaunchPad
31594,0.7941060609999999,1.0,2017,Fall,101,LaunchPad
31965,0.15583333300000002,0.333333333,2017,Fall,101,LaunchPad
26913,0.18483333300000002,0.133333333,2017,Fall,101,LaunchPad
68812,0.4865,0.433333333,2017,Fall,101,LaunchPad
82454,0.734545455,0.8,2017,Fall,101,LaunchPad
23470,0.8441818179999999,1.0,2017,Fall,101,LaunchPad
45836,0.716106061,1.0,2017,Fall,101,LaunchPad
29191,0.718833333,1.0,2017,Fall,101,LaunchPad
65126,0.683787879,0.933333333,2017,Fall,101,LaunchPad
44394,0.6324393939999999,0.8666666670000001,2017,Fall,101,LaunchPad
07064,0.263333333,0.333333333,2017,Fall,101,LaunchPad
35169,0.7781212120000001,0.8666666670000001,2017,Fall,101,LaunchPad
40003,0.5096666670000001,1.0,2017,Fall,101,LaunchPad
95428,0.671318182,1.0,2017,Fall,101,LaunchPad
02500,0.478,0.533333333,2017,Fall,101,LaunchPad
63662,0.8436363640000001,1.0,2017,Fall,101,LaunchPad
33769,0.6828333329999999,0.9,2017,Fall,101,LaunchPad
35616,0.262833333,0.333333333,2017,Fall,101,LaunchPad
02354,0.697272727,0.0,2017,Fall,101,LaunchPad
64878,0.328833333,0.033333333,2017,Fall,101,LaunchPad
26160,0.7300303029999999,1.0,2017,Fall,101,LaunchPad
11220,0.7197878790000001,0.2,2017,Fall,101,LaunchPad
77036,0.774833333,0.933333333,2017,Fall,101,LaunchPad
78023,0.608984848,1.0,2017,Fall,101,LaunchPad
61459,0.828545455,1.0,2017,Fall,101,LaunchPad
97659,0.45268181799999996,0.166666667,2017,Fall,101,LaunchPad
54951,0.417045455,0.6333333329999999,2017,Fall,101,LaunchPad
53568,0.9171363640000001,0.9,2017,Fall,101,LaunchPad
89907,0.847454545,1.0,2017,Fall,101,LaunchPad
10939,0.715575758,1.0,2017,Fall,101,LaunchPad
34067,0.7363333329999999,1.0,2017,Fall,101,LaunchPad
16251,0.7741212120000001,0.8,2017,Fall,101,LaunchPad
55373,0.6954393940000001,0.4,2017,Fall,101,LaunchPad
57897,0.848166667,0.7333333329999999,2017,Fall,101,LaunchPad
38136,0.23986363600000002,0.3,2017,Fall,101,LaunchPad
34098,0.307833333,0.333333333,2017,Fall,101,LaunchPad
69554,0.314439394,0.166666667,2017,Fall,101,LaunchPad
35695,0.644242424,0.966666667,2017,Fall,101,LaunchPad
41730,0.7647575759999999,0.833333333,2017,Fall,101,LaunchPad
16038,0.8806666670000001,1.0,2017,Fall,101,LaunchPad
07683,0.956333333,1.0,2017,Fall,101,LaunchPad
75824,0.642166667,0.8,2017,Fall,101,LaunchPad
34982,0.47700000000000004,0.6,2017,Fall,101,LaunchPad
01681,0.304166667,0.566666667,2017,Fall,101,LaunchPad
76339,0.789787879,0.6333333329999999,2017,Fall,101,LaunchPad
16247,0.35383333299999997,0.533333333,2017,Fall,101,LaunchPad
